Year	Day	Hour	NEE	qcNEE	LE	H	Rg	Tair	Tsoil	rH	VPD	Ustar
--	--	--	umolm-2s-1	--	Wm-2	Wm-2	Wm-2	degC	degC	%	hPa	ms-1
1998	209	4.5	7.4	1	15.71	-17.42	0.18	14.6	14.85	90.16	1.6	0.48
1998	209	5	0.74	1	-4.93	-20.42	1.51	14.4	14.76	91.86	1.3	0.4
1998	209	5.5	6.82	1	19.14	-27.23	6.12	14.4	14.68	93.8	1	0.4
1998	209	6	3.47	1	6.01	-25.96	39.31	14.7	14.62	95.2	0.8	0.39
1998	209	6.5	-0.15	1	-5.46	-19.84	61.86	15	14.59	95.12	0.8	0.42
1998	209	7	2.37	1	-8.81	-18.99	127.4	15.4	14.59	94.47	1	0.51
1998	209	7.5	-4.09	1	-42.13	-2.79	153.33	15.6	14.61	93.54	1.1	0.6
1998	209	8	-14.34	1	-22.76	20.75	280.56	15.9	14.64	92.66	1.3	0.71
1998	209	8.5	-9999	2	-9999	-9999	353.39	16.3	14.69	91.65	1.5	0.72
1998	209	9	-9999	2	-9999	-9999	511	17	14.76	88.56	2.2	0.72
1998	209	9.5	-9999	2	-9999	-9999	518.45	17.3	14.84	86.6	2.7	0.72
1998	209	10	-9999	2	-9999	-9999	607.03	17.7	14.91	80.49	4	0.72
1998	209	10.5	-9999	2	-9999	-9999	544.62	18.4	14.96	75.06	5.3	0.72
1998	209	11	-9.96	1	-22.74	-9999	460.71	18.2	15.03	74.74	5.3	0.72
1998	209	11.5	-32.95	1	5.43	-9999	632.99	19	15.1	66.53	7.4	0.61
1998	209	12	-23.64	1	-59.29	82.25	346.63	18.2	15.19	70.9	6.1	0.6
1998	209	12.5	-29.23	1	151.88	179.52	820.04	19.5	15.21	59.51	9.2	0.68
1998	209	13	-23.36	1	90.58	352.86	619.12	20.1	15.26	59.99	9.5	0.83
1998	209	13.5	6.65	1	8.1	252.72	103.38	15.8	15.32	78.53	3.9	0.63
1998	209	14	-1.86	1	-52.96	-27.65	157.86	15.3	15.24	81.25	3.3	0.43
1998	209	14.5	-9999	2	-9999	-9999	441.52	16.1	15.12	87.01	2.4	0.52
1998	209	15	-9999	2	-3.68	-13.08	173.7	16.6	15.08	87.41	2.4	0.41
1998	209	15.5	-6.09	1	-6.67	-9.77	156.53	16.4	15.09	88	2.3	0.3
1998	209	16	-8.44	1	63.24	15.44	380.28	17	15.09	86.06	2.7	0.35
1998	209	16.5	-22.75	1	122.19	121.79	492.15	18.4	15.11	80.84	4.1	0.49
1998	209	17	-7.71	1	23.5	30.9	301.56	18.3	15.15	78.1	4.6	0.26
1998	209	17.5	-6.89	1	-5.37	21.64	183.02	18.2	15.18	78.79	4.5	0.31
1998	209	18	-6.81	1	-0.19	-8.33	193.23	18.3	15.19	79.25	4.4	0.32
1998	209	18.5	-4.66	1	4.54	1.06	101.78	18.3	15.21	79.52	4.3	0.32
1998	209	19	-0.34	1	-10.05	-17.68	48.45	17.7	15.22	82.26	3.6	0.41
1998	209	19.5	6.5	1	88.11	169.09	0	15.7	15.2	83.09	3	0.77
1998	209	20	1.89	1	-10.54	-19.38	0	14	15.12	87.5	2	0.39
1998	209	20.5	7.64	1	-28.59	-30.15	0	13.9	14.98	86.33	2.2	0.49
1998	209	21	5.46	1	-5.33	-33.61	0	13.9	14.83	87.82	1.9	0.46
1998	209	21.5	4.6	1	-0.94	-32.07	0	14.1	14.7	86.8	2.1	0.4
1998	209	22	7.52	1	-2.34	-25.74	0	14.2	14.6	86.61	2.2	0.4
1998	209	22.5	4.31	1	12.72	-22.48	0	14	14.52	86.7	2.1	0.39
1998	209	23	6.12	1	1.5	-41.52	0	13.9	14.45	85.65	2.3	0.52
1998	209	23.5	5.76	1	-1.56	-30.41	0	14	14.38	85.07	2.4	0.59
1998	210	0	7.17	1	5.12	-28.91	0	13.9	14.32	86.55	2.1	0.58
1998	210	0.5	6.04	1	12.57	-1.59	0	13.7	14.26	87.31	2	0.7
1998	210	1	6.08	1	5.22	-15.59	0	13.4	14.2	87.85	1.9	0.66
1998	210	1.5	6.28	1	2.31	-2.21	0	13.3	14.14	89.23	1.7	0.63
1998	210	2	4.81	1	6.82	-16.24	0	13.2	14.09	92.15	1.2	0.46
1998	210	2.5	8.74	1	28.45	-17.17	0	13.2	14.05	91.53	1.3	0.7
1998	210	3	2.17	1	2.08	-18.71	0	13	14	91.76	1.2	0.58
1998	210	3.5	3.4	1	-4.5	-25.02	0	12.8	13.96	92.74	1.1	0.68
1998	210	4	6.07	1	-2.02	-25.64	0	12.6	13.91	92.77	1.1	0.65
1998	210	4.5	5.38	1	13.05	-9.64	0	12.4	13.85	93.31	1	0.57
1998	210	5	4.73	1	-6.8	-29.75	3.38	12.2	13.79	93.14	1	0.63
1998	210	5.5	7.3	1	2.17	-18.65	19.72	12	13.73	92.97	1	0.51
1998	210	6	1.75	1	-2	-27.04	45.77	12	13.65	92.29	1.1	0.56
1998	210	6.5	-5.29	1	-1.97	-13.69	111.44	12.3	13.59	91	1.3	0.54
1998	210	7	-10.41	1	-10.94	16.4	263.98	13	13.55	88.59	1.7	0.64
1998	210	7.5	-6.61	1	12.82	37.2	191.51	13.1	13.54	87.94	1.8	0.65
1998	210	8	-12.22	1	11.35	19.29	165.12	13.3	13.55	87.38	1.9	0.55
1998	210	8.5	-10.05	1	7.46	19.28	252.78	13.6	13.56	85.66	2.2	0.57
1998	210	9	-14.91	1	1.09	61.81	313.59	14.4	13.59	79.29	3.4	0.59
1998	210	9.5	-13.79	1	41.16	78.45	294.24	14.9	13.63	75.22	4.2	0.56
1998	210	10	-12.58	1	-22.33	172.81	472.62	15.6	13.67	71.23	5.1	0.56
1998	210	10.5	-23.43	1	-3.03	273.76	615.37	16.5	13.73	67.44	6.1	0.55
1998	210	11	-12.68	1	9.97	119.1	248.32	16.3	13.82	67.68	6	0.47
1998	210	11.5	-8.59	1	75.8	29.47	212.52	16.4	13.88	69.17	5.8	0.49
1998	210	12	-8.01	1	33.78	12.82	182.83	15.8	13.93	72.59	4.9	0.39
1998	210	12.5	-9999	2	20.63	39.87	327.19	16.3	13.96	70.87	5.4	0.07
1998	210	13	-23.7	1	11.32	114.82	257.98	17.1	14	67.87	6.3	0.46
1998	210	13.5	-10	1	0.94	68.4	294.61	17.6	14.06	61.53	7.8	0.35
1998	210	14	-25.83	1	121.32	213.83	520.94	18.7	14.13	59.93	8.7	0.77
1998	210	14.5	-19.47	1	24.37	110.65	377.45	18.5	14.24	59.07	8.7	0.56
1998	210	15	-21.81	1	44.5	57.89	332.91	18.7	14.33	60.2	8.6	0.59
1998	210	15.5	-23.81	1	134.38	169.56	476.37	19.2	14.4	56.83	9.6	0.71
1998	210	16	-10.71	1	-8.84	77.09	237.43	18.8	14.47	60.41	8.6	0.59
1998	210	16.5	-8.85	1	23.89	3.74	128.67	18.3	14.52	62.26	8	0.77
1998	210	17	-0.09	1	80.22	-11.78	81.08	16.6	14.53	70.31	5.6	0.65
1998	210	17.5	-1.76	1	16.26	-29.03	73.21	15.2	14.48	84.36	2.7	0.48
1998	210	18	0.06	1	6.69	-23.76	77.3	14.9	14.42	88.45	2	0.37
1998	210	18.5	-4.49	1	-10	-11.38	80.62	15.5	14.38	84.62	2.7	0.46
1998	210	19	0	1	-1.29	-1.42	64.19	15.9	14.34	82.63	3.2	0.56
1998	210	19.5	3.54	1	2.67	-4.25	0	15.9	14.32	83.31	3	0.58
1998	210	20	1.41	1	1.69	-18.76	0	15.8	14.31	82.84	3.1	0.46
1998	210	20.5	0.96	1	1.19	-16.07	0	15.6	14.28	82.85	3.1	0.35
1998	210	21	4.011	1	-1.07	-18.61	0	15.6	14.24	82.35	3.1	0.3
1998	210	21.5	6.17	1	-1.15	-23.63	0	15.9	14.21	80.85	3.5	0.54
1998	210	22	8.65	1	-2.27	-11.6	0	16.2	14.19	78.42	4	0.79
1998	210	22.5	5.71	1	-20.01	1.66	0	16.2	14.18	78.76	3.9	0.95
1998	210	23	8.85	1	72.77	23.59	0	16.3	14.17	72.95	5	1.06
1998	210	23.5	3.81	1	-1.76	-6.59	0	16	14.15	73.34	4.9	0.75
1998	211	0	3.78	1	-14.82	-1.9	0	15.6	14.12	76.11	4.3	0.62
1998	211	0.5	7.92	1	-2.85	-25.24	0	15.5	14.1	76.65	4.1	0.69
1998	211	1	3.55	1	18.07	-12.6	0	15	14.07	80.69	3.3	0.44
1998	211	1.5	4.97	1	-2.79	-20.92	0	14.8	14.04	83.13	2.9	0.48
1998	211	2	7.12	1	3.72	-26.74	0	15	14.01	82.16	3.1	0.58
1998	211	2.5	1.32	1	-1.01	-8.75	0	15	13.98	82.38	3	0.36
1998	211	3	4.93	1	4.29	-14.48	0	15.1	13.96	82.12	3.1	0.31
1998	211	3.5	2.86	1	-3.79	-8.46	0	15.1	13.95	82.24	3.1	0.36
1998	211	4	-9999	2	-9999	-9999	0	15	13.94	83.14	2.9	0.2
1998	211	4.5	-9999	2	5.37	-15.06	0	14.8	13.93	85.42	2.5	0.35
1998	211	5	4.14	1	2.37	-15.35	3.29	15	13.91	84.13	2.7	0.35
1998	211	5.5	4.03	1	4.55	-15.67	21.35	15.1	13.9	82.78	3	0.44
1998	211	6	1.11	1	7.29	-12.04	68.41	15.5	13.89	80	3.5	0.42
1998	211	6.5	-6.54	1	-8.72	5.72	109.69	15.9	13.9	77.87	4	0.6
1998	211	7	-13.67	1	-2.06	46.58	188.83	16.4	13.92	76.59	4.4	0.63
1998	211	7.5	-12.47	1	4.63	57.73	295.17	16.6	13.96	76.32	4.5	0.79
1998	211	8	-16.55	1	-2.73	59.47	249.43	16.2	14.02	81.58	3.4	0.81
1998	211	8.5	-17.03	1	10.37	86.94	395.16	17.2	14.09	77.89	4.3	0.81
1998	211	9	-7.13	1	-9999	220.38	477.94	17.9	14.18	73.19	5.5	0.93
1998	211	9.5	-9.71	1	45.07	193.9	329.15	18	14.26	69.46	6.3	1.03
1998	211	10	-11.53	1	-10.07	83.19	277.82	18	14.32	68.22	6.6	0.82
1998	211	10.5	-6.14	1	6.37	238.27	366.13	18	14.37	69.21	6.4	0.84
1998	211	11	-18.02	1	22.63	191.2	494.42	18.2	14.42	69.82	6.3	0.7
1998	211	11.5	-21.01	1	57.91	287.69	638.25	18.7	14.48	66.94	7.2	0.91
1998	211	12	-17.54	1	59.31	274.34	844.03	20.1	14.59	58.92	9.7	0.8
1998	211	12.5	-5.5	1	-32.38	186.26	546.59	20.2	14.78	58.04	10	0.82
1998	211	13	-12.86	1	24.5	210.3	806.2	21.3	14.88	49.51	12.9	0.92
1998	211	13.5	-9999	2	-9999	243.93	695.81	21.6	15.08	46.3	13.9	0.92
1998	211	14	-9999	2	-9999	193.96	521.55	21.7	15.28	48.6	13.4	0.92
1998	211	14.5	-9999	2	-78.18	135.9	573.38	21.9	15.37	47.95	13.7	0.92
1998	211	15	-7.02	1	97.99	125.47	416.85	21.5	15.38	49.78	13	0.71
1998	211	15.5	-8.95	1	35.29	-12.05	311.31	20.5	15.38	55.29	10.8	0.95
1998	211	16	-13.31	1	167.64	206.85	584.36	21.4	15.35	56.78	11	0.87
1998	211	16.5	-7.79	1	100.96	72.86	351.64	21.2	15.36	55.02	11.4	0.79
1998	211	17	-4.25	1	62.36	87.31	289.17	21.2	15.37	54.62	11.4	0.76
1998	211	17.5	-3.87	1	108.21	28.79	207.53	20.9	15.36	57.64	10.5	0.76
1998	211	18	-1.38	1	63.54	-12.58	74.96	20.1	15.34	61.84	9	0.71
1998	211	18.5	7.07	1	13.69	5.06	55.89	19.5	15.33	63.72	8.3	0.75
1998	211	19	0.06	1	-62.75	1.22	25.65	17.8	15.29	74.26	5.3	0.76
1998	211	19.5	2.98	1	21.78	7.32	0	17.1	15.23	80.23	3.9	0.61
1998	211	20	0.1	1	-17.8	-0.43	0	16.9	15.17	80.88	3.7	0.52
1998	211	20.5	5.09	1	47.06	-12.44	0	16.8	15.1	81.1	3.6	0.74
1998	211	21	5.03	1	32.89	-25.09	0	17	15.04	76.01	4.7	0.75
1998	211	21.5	4.73	1	0.16	-23.18	0	16.7	14.97	75.78	4.6	0.79
1998	211	22	4.98	1	15.8	-35.19	0	16.3	14.9	75.91	4.5	0.71
1998	211	22.5	4.53	1	15.39	-35.01	0	16	14.82	76.18	4.3	0.79
1998	211	23	8.19	1	91.66	10.74	0	15.8	14.74	74.02	4.7	0.99
1998	211	23.5	2.81	1	40.37	-58.77	0	14.8	14.66	75.09	4.2	0.51
1998	212	0	3.45	1	38.96	-20.38	0	14.2	14.56	74.45	4.1	0.31
1998	212	0.5	-9999	2	16.25	-23.7	0	13.7	14.43	71.57	4.5	0.24
1998	212	1	-9999	2	15.51	-20.29	0	13.5	14.29	70.34	4.6	0.27
1998	212	1.5	-9999	2	4.27	-10.95	0	13	14.15	70.93	4.4	0.1
1998	212	2	-9999	2	0.37	-8.46	0	13	14.01	70.94	4.4	0.09
1998	212	2.5	-9999	2	2.64	-8.08	0	12.6	13.85	72.39	4.1	0.13
1998	212	3	-9999	2	-2.46	-7.87	0	12.5	13.71	72.59	4	0.14
1998	212	3.5	-9999	2	-4.52	-18.75	0	11.9	13.58	77.24	3.2	0.17
1998	212	4	-9999	2	-27.71	-13.83	0	11.4	13.43	84.28	2.1	0.2
1998	212	4.5	-1.41	1	-7.96	-10.28	0	11.8	13.31	85.26	2	0.32
1998	212	5	-0.5	1	0.73	-34.83	10.24	12.1	13.23	80.63	2.7	0.34
1998	212	5.5	0.52	1	22.65	-33.02	51.8	12.4	13.18	75.79	3.5	0.35
1998	212	6	-0.94	1	17.76	-17.3	117.13	12.7	13.14	73.22	3.9	0.3
1998	212	6.5	-8.56	1	35.54	13.16	195.84	13.5	13.11	69.94	4.7	0.38
1998	212	7	-14.97	1	55.85	77.46	276.31	14.4	13.08	67.83	5.3	0.59
1998	212	7.5	-15.57	1	103.02	66.31	361.14	15.4	13.1	65.02	6.1	0.65
1998	212	8	-8.28	1	78.83	79.58	448.78	16.2	13.15	61.73	7.1	0.68
1998	212	8.5	-11.79	1	115.32	118.19	531.7	17.1	13.3	56.09	8.6	0.85
1998	212	9	-10.54	1	106.72	155.46	607.28	17.7	13.47	52.51	9.6	0.85
1998	212	9.5	-17.08	1	133.68	322.07	665.88	18.4	13.56	48.44	11	1.08
1998	212	10	-13.32	1	162.24	220.66	708.26	18.9	13.63	42.9	12.5	0.98
1998	212	10.5	-16.39	1	176.75	204.83	685.65	19.1	13.69	44.33	12.4	0.86
1998	212	11	-14.31	1	173.4	327.89	796.97	19.4	13.8	43.44	12.8	0.95
1998	212	11.5	-12.11	1	213	170.31	703	19.5	13.94	42.77	13	1
1998	212	12	-16.4	1	163.92	217.82	710.32	19.8	14.1	42.73	13.3	0.96
1998	212	12.5	-9999	2	193.2	339.68	859.72	20.3	14.23	42.45	13.8	1.09
1998	212	13	-9999	2	215.04	542.27	856.34	20.4	14.33	43.23	13.6	1.17
1998	212	13.5	-9999	2	117.86	221.79	896.02	20.4	14.49	43.23	13.7	0.98
1998	212	14	-9999	2	181.68	401.65	850.8	21	14.62	41.35	14.6	1.19
1998	212	14.5	-8.64	1	148.8	240.35	653.27	20.6	14.72	40.44	14.5	1.03
1998	212	15	-9999	2	-9999	-9999	609.31	20.9	14.73	38.42	15.3	0.71
1998	212	15.5	-9999	2	87.42	142.44	441.09	20.8	14.74	37.85	15.3	0.89
1998	212	16	-7.09	1	146.04	166.52	482.89	20.8	14.73	38.59	15.2	0.92
1998	212	16.5	-7.44	1	144.48	132.4	535.43	21.2	14.72	38.16	15.6	0.83
1998	212	17	-4.07	1	87.47	119.31	463.45	21.2	14.71	38.88	15.4	0.8
1998	212	17.5	-5.43	1	118.74	116.08	338.2	21	14.7	39.03	15.3	0.84
1998	212	18	-2.99	1	58.3	4.8	144.11	20.4	14.69	40.99	14.2	0.62
1998	212	18.5	-1.76	1	92.24	4.06	178.13	20.6	14.68	40.71	14.4	0.66
1998	212	19	-0.63	1	29.19	-12.68	133.03	20.2	14.66	41.83	13.8	0.35
1998	212	19.5	4.206	1	5.16	-10.2	0	19.6	14.64	43.84	12.9	0.23
1998	212	20	4.186	1	8.46	-13.55	0	18.8	14.6	45.53	11.9	0.22
1998	212	20.5	4.151	1	13.26	-18.63	0	18.5	14.53	45.81	11.6	0.23
1998	212	21	-9999	2	3.13	-7.84	0	18.1	14.43	47.04	11.1	0.13
1998	212	21.5	-9999	2	0.78	-17.42	0	17.6	14.33	48.72	10.4	0.1
1998	212	22	-9999	2	4.19	-8.2	0	17.3	14.21	50.38	9.9	0.07
1998	212	22.5	-9999	2	-1.88	-16.61	0	17	14.13	51.67	9.4	0.12
1998	212	23	-9999	2	-3.27	-14.55	0	16.5	14.04	53.87	8.7	0.04
1998	212	23.5	-9999	2	-2.76	-14.19	0	16.6	13.94	53.41	8.8	0.06
1998	213	0	-9999	2	0.68	-21.41	0	16.1	13.85	55.66	8.1	0.08
1998	213	0.5	-9999	2	-9999	-9999	0	15	13.75	60.62	6.7	0.47
1998	213	1	-9999	2	-9999	-9999	0	15.1	13.66	59.74	6.9	0.36
1998	213	1.5	-9999	2	-9999	-9999	0	15.5	13.58	58.13	7.4	0.29
1998	213	2	-9999	2	-9999	-9999	0	14.9	13.5	60.32	6.7	0.34
1998	213	2.5	-9999	2	-9999	-9999	0	14.5	13.43	61.95	6.3	0.24
1998	213	3	-9999	2	-9999	-9999	0	14.7	13.36	60.92	6.5	0.23
1998	213	3.5	-9999	2	-9999	-9999	0	14.6	13.3	61.1	6.5	0.27
1998	213	4	-9999	2	-9999	-9999	0	15.1	13.24	58.8	7.1	0.2
1998	213	4.5	-9999	2	-9999	-9999	0	14.5	13.19	61.65	6.3	0.33
1998	213	5	-9999	2	-9999	-9999	7.54	13.3	13.11	66.11	5.2	0.34
1998	213	5.5	-9999	2	-9999	-9999	37.96	13.8	13.03	63.52	5.8	0.4
1998	213	6	-9999	2	-9999	-9999	112.67	14	12.97	63.29	5.9	0.36
1998	213	6.5	-9999	2	-9999	-9999	179.11	14.1	12.92	64.21	5.8	0.49
1998	213	7	-9999	2	-9999	-9999	274.68	15.2	12.9	61.9	6.6	0.61
1998	213	7.5	-9999	2	-9999	-9999	335.71	16.7	12.92	57.68	8.1	0.72
1998	213	8	-9999	2	-9999	-9999	393.2	17.7	13	56	9	0.74
1998	213	8.5	-9999	2	-9999	-9999	481.63	18.2	13.16	54.7	9.5	0.83
1998	213	9	-9999	2	-9999	-9999	540.13	18.6	13.37	53.83	9.9	0.89
1998	213	9.5	-9999	2	-9999	-9999	661.94	19.6	13.52	50.47	11.3	1.05
1998	213	10	-9999	2	-9999	-9999	473.69	20	13.64	48.8	12	0.9
1998	213	10.5	-9999	2	-9999	-9999	836.34	20.9	13.76	41.86	14.4	0.85
1998	213	11	-9999	2	-9999	-9999	724.78	21.1	13.92	39.23	15.2	0.83
1998	213	11.5	-9999	2	-9999	-9999	844.65	21.3	14.07	39.25	15.5	0.95
1998	213	12	-9999	2	-9999	-9999	948.92	21.8	14.22	38.3	16.1	0.88
1998	213	12.5	-9999	2	-9999	-9999	745.05	21.8	14.42	38.93	16	0.95
1998	213	13	-9999	2	-9999	-9999	745.6	21.7	14.54	39.84	15.7	1.04
1998	213	13.5	-9999	2	-9999	-9999	524.72	21.6	14.63	39.82	15.6	0.95
1998	213	14	-9999	2	-9999	-9999	860.34	23	14.71	37.36	17.7	1.06
1998	213	14.5	-9999	2	-9999	-9999	828.96	23.1	14.83	36.14	18.2	0.97
1998	213	15	-9999	2	-9999	-9999	713.92	23.5	14.9	35.48	18.8	0.71
1998	213	15.5	-9999	2	-9999	-9999	657.05	23.5	14.94	36.35	18.5	0.92
1998	213	16	-9999	2	-9999	-9999	568.95	23.3	14.99	36.88	18.1	0.9
1998	213	16.5	-9999	2	-9999	-9999	510.63	23.5	15.01	36.19	18.5	0.81
1998	213	17	-9999	2	-9999	-9999	384.61	23.3	15.03	37.17	18	0.78
1998	213	17.5	-9999	2	-9999	-9999	306.7	23.2	15.05	37.3	17.9	0.8
1998	213	18	-9999	2	-9999	-9999	247.7	23.4	15.06	36.93	18.2	0.66
1998	213	18.5	-9999	2	-9999	-9999	106.52	22.7	15.07	38.38	17	0.7
1998	213	19	-9999	2	-9999	-9999	32.67	22.1	15.08	39.52	16.2	0.55
1998	213	19.5	-9999	2	-9999	-9999	0	21.9	15.07	40.77	15.7	0.42
1998	213	20	-9999	2	-9999	-9999	0	21.3	15.07	44.76	14	0.37
1998	213	20.5	-9999	2	-9999	-9999	0	20.9	15.04	47.78	13	0.48
1998	213	21	-9999	2	-9999	-9999	0	20.5	15.01	50.48	12	0.44
1998	213	21.5	-9999	2	-9999	-9999	0	20.5	15	51.4	11.8	0.44
1998	213	22	-9999	2	-9999	-9999	0	20.3	14.98	51.93	11.5	0.39
1998	213	22.5	-9999	2	-9999	-9999	0	20	14.97	52.99	11.1	0.45
1998	213	23	-9999	2	-9999	-9999	0	19.3	14.95	56.2	9.9	0.51
1998	213	23.5	-9999	2	-9999	-9999	0	18.9	14.92	58.69	9.1	0.28
1998	214	0	-9999	2	-9999	-9999	0	19	14.89	58.25	9.2	0.2
1998	214	0.5	-9999	2	-9999	-9999	0	19	14.86	58.79	9.1	0.47
1998	214	1	-9999	2	-9999	-9999	0	18.7	14.84	60.07	8.6	0.36
1998	214	1.5	-9999	2	-9999	-9999	0	18.5	14.82	62.88	7.9	0.29
1998	214	2	-9999	2	-9999	-9999	0	18.3	14.79	65.76	7.2	0.34
1998	214	2.5	-9999	2	-9999	-9999	0	18.5	14.77	67.14	7	0.24
1998	214	3	-9999	2	-9999	-9999	0	18.3	14.77	69.15	6.5	0.23
1998	214	3.5	-9999	2	-9999	-9999	0	18.2	14.76	68.63	6.6	0.27
1998	214	4	-9999	2	-9999	-9999	0	17.6	14.75	69.51	6.1	0.2
1998	214	4.5	-9999	2	-9999	-9999	0	16.9	14.73	72.9	5.2	0.33
1998	214	5	-9999	2	-9999	-9999	4.43	16.2	14.69	76.9	4.3	0.34
1998	214	5.5	-9999	2	-9999	-9999	38.88	15.9	14.64	79.26	3.8	0.4
1998	214	6	-9999	2	-9999	-9999	65.86	15.7	14.59	80.69	3.5	0.36
1998	214	6.5	-9999	2	-9999	-9999	142.2	16.1	14.55	79.74	3.7	0.49
1998	214	7	-9999	2	-9999	-9999	245.61	17.5	14.54	73.59	5.3	0.61
1998	214	7.5	-9999	2	-9999	-9999	244.51	17.8	14.56	71.75	5.8	0.72
1998	214	8	-9999	2	-9999	-9999	314.94	17.7	14.6	72.74	5.5	0.74
1998	214	8.5	-9999	2	-9999	-9999	381.48	18.3	14.65	71.14	6.1	0.83
1998	214	9	-9999	2	-9999	-9999	432.94	18.2	14.73	70.44	6.2	0.89
1998	214	9.5	-9999	2	-9999	-9999	578.86	18.6	14.79	69.41	6.6	1.05
1998	214	10	-9999	2	-9999	-9999	451.88	18.8	14.84	68.18	6.9	0.9
1998	214	10.5	-9999	2	-9999	-9999	486.98	19	14.9	68.25	7	0.85
1998	214	11	-9999	2	-9999	-9999	629.24	19.5	15	65.92	7.7	0.83
1998	214	11.5	-9999	2	-9999	-9999	741.27	19.5	15.1	65.89	7.8	0.95
1998	214	12	-9999	2	-9999	-9999	725	19.5	15.18	64.47	8.1	0.88
1998	214	12.5	-9999	2	-9999	-9999	717.37	19.5	15.28	64.83	8	0.95
1998	214	13	-9999	2	-9999	-9999	869.56	19.8	15.35	64.4	8.2	1.04
1998	214	13.5	-9999	2	-9999	-9999	811.74	19.9	15.47	63.6	8.5	0.95
1998	214	14	-9999	2	-9999	-9999	687.78	19.4	15.6	64.26	8.1	1.06
1998	214	14.5	-9999	2	-9999	-9999	764.06	19.7	15.65	62.64	8.6	0.97
1998	214	15	-9999	2	-9999	-9999	699.47	19.6	15.66	62.45	8.6	0.71
1998	214	15.5	-9999	2	-9999	-9999	618.14	20	15.64	61.32	9.1	0.92
1998	214	16	-9999	2	-9999	-9999	532.23	19.9	15.64	62.11	8.8	0.9
1998	214	16.5	-9999	2	-9999	-9999	484.8	19.9	15.62	61.86	8.9	0.81
1998	214	17	-9999	2	-9999	-9999	378.12	19.4	15.59	63.18	8.3	0.78
1998	214	17.5	-9999	2	-9999	-9999	251.76	19.2	15.55	63.65	8.1	0.8
1998	214	18	-9999	2	-9999	-9999	101.51	18.5	15.51	66.29	7.2	0.66
1998	214	18.5	-9999	2	-9999	-9999	109.41	18.5	15.46	66.23	7.2	0.7
1998	214	19	-9999	2	-9999	-9999	0	18	15.41	69.58	6.3	0.55
1998	214	19.5	-9999	2	-9999	-9999	0	17.4	15.36	72.36	5.5	0.42
1998	214	20	-9999	2	-9999	-9999	0	16.5	15.29	77.83	4.2	0.37
1998	214	20.5	-9999	2	-9999	-9999	0	15	15.22	88.61	1.9	0.48
1998	214	21	-9999	2	-9999	-9999	0	14.2	15.12	93.5	1.1	0.44
1998	214	21.5	-9999	2	-9999	-9999	0	14	15.01	94.77	0.8	0.44
1998	214	22	-9999	2	-9999	-9999	0	13.8	14.91	95.11	0.8	0.39
1998	214	22.5	-9999	2	-9999	-9999	0	13.6	14.78	95.09	0.8	0.45
1998	214	23	-9999	2	-9999	-9999	0	13.5	14.43	95.68	0.7	0.51
1998	214	23.5	-9999	2	-9999	-9999	0	13.5	14.43	95.68	0.7	0.28
1998	215	0	-9999	2	-9999	-9999	0	13.5	14.38	96.04	0.6	0.2
1998	215	0.5	-9999	2	-9999	-9999	0	13.5	14.33	96.07	0.6	0.47
1998	215	1	-9999	2	-9999	-9999	0	13.5	14.29	96.51	0.5	0.36
1998	215	1.5	-9999	2	-9999	-9999	0	13.4	14.24	96.76	0.5	0.29
1998	215	2	-9999	2	-9999	-9999	0	13.4	14.19	96.31	0.6	0.34
1998	215	2.5	-9999	2	-9999	-9999	0	13.4	14.14	96.18	0.6	0.24
1998	215	3	-9999	2	-9999	-9999	0	13.2	14.1	96.51	0.5	0.23
1998	215	3.5	-9999	2	-9999	-9999	0	13	14.06	96.24	0.6	0.27
1998	215	4	-9999	2	-9999	-9999	0	12.9	14.01	96.3	0.6	0.2
1998	215	4.5	-9999	2	-9999	-9999	0	12.9	13.97	96.81	0.5	0.33
1998	215	5	-9999	2	-9999	-9999	1.11	12.9	13.93	96.23	0.6	0.34
1998	215	5.5	-9999	2	-9999	-9999	6.09	12.9	13.89	96.16	0.6	0.4
1998	215	6	-9999	2	-9999	-9999	9.32	12.9	13.85	96.26	0.6	0.36
1998	215	6.5	-9999	2	-9999	-9999	14.95	12.9	13.81	96.29	0.6	0.49
1998	215	7	-9999	2	-9999	-9999	28.33	12.8	13.78	96.45	0.5	0.61
1998	215	7.5	-9999	2	-9999	-9999	58.9	12.9	13.75	96.22	0.6	0.72
1998	215	8	-9999	2	-9999	-9999	66.9	12.9	13.74	96.26	0.6	0.74
1998	215	8.5	-9999	2	-9999	-9999	47.15	13	13.72	95.94	0.6	0.83
1998	215	9	-9999	2	-9999	-9999	62.99	12.9	13.71	96.1	0.6	0.89
1998	215	9.5	-9999	2	-9999	-9999	77.64	12.9	13.7	96.52	0.5	1.05
1998	215	10	-9999	2	-9999	-9999	63.03	13	13.68	96.01	0.6	0.9
1998	215	10.5	-9999	2	-9999	-9999	105.04	13.1	13.66	96.44	0.5	0.85
1998	215	11	-9999	2	-9999	-9999	125.34	13.3	13.66	95.95	0.6	0.83
1998	215	11.5	-9999	2	-9999	-9999	110.3	13.5	13.66	95.52	0.7	0.95
1998	215	12	-9999	2	-9999	-9999	148.08	13.5	13.68	95.21	0.7	0.88
1998	215	12.5	-9999	2	-9999	-9999	126.24	13.8	13.7	94.45	0.9	0.95
1998	215	13	-9999	2	-9999	-9999	125.81	14.2	13.72	92.03	1.3	1.04
